type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4247952,0,110,0,0,4.45786,384,[110 96 6 0 0 0 0 0 0 0 0 0 -24 -10 -24 -10 -25 -11 -25 -13 -24 -13 -21 -13 -22 -13 -21 -13 -21 -15 -21 -14 -21 -15 -21 -16 -20 -16 -19 -17 -18 -16 -20 -17 -17 -15 -17 -15 -17 -15 -17 -15 -17 -16 -17 -16 -16 -15 -16 -14 -18 -15 -17 -13 0 0 -17 -13 -18 -13 -17 -12 -17 -12 -16 -12 -17 -12 -18 -12 -17 -11 -18 -11 -18 -9 -18 -8 -17 -9 -18 -9 -18 -8 -18 -9 -18 -7 -20 -8 -18 -6 -18 -6 -18 -6 -19 -7 -19 -7 -20 -6 -20 -5 -20 -6 -19 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4247952,0,110,0,0,4.46468,384,[110 96 6 0 0 0 0 0 0 0 0 0 -24 -10 -24 -10 -25 -11 -25 -13 -24 -13 -21 -13 -22 -13 -21 -13 -21 -15 -21 -14 -21 -15 -21 -16 -20 -16 -19 -17 -18 -16 -20 -17 -17 -15 -17 -15 -17 -15 -17 -15 -17 -16 -17 -16 -16 -15 -16 -14 -18 -15 -17 -13 0 0 -17 -13 -18 -13 -17 -12 -17 -12 -16 -12 -17 -12 -18 -12 -17 -11 -18 -11 -18 -9 -18 -8 -17 -9 -18 -9 -18 -8 -18 -9 -18 -7 -20 -8 -18 -6 -18 -6 -18 -6 -19 -7 -19 -7 -20 -6 -20 -5 -20 -6 -19 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4247952,0,110,0,0,4.4715,384,[110 96 6 0 0 0 0 0 0 0 0 0 -24 -10 -24 -10 -25 -11 -25 -13 -24 -13 -21 -13 -22 -13 -21 -13 -21 -15 -21 -14 -21 -15 -21 -16 -20 -16 -19 -17 -18 -16 -20 -17 -17 -15 -17 -15 -17 -15 -17 -15 -17 -16 -17 -16 -16 -15 -16 -14 -18 -15 -17 -13 0 0 -17 -13 -18 -13 -17 -12 -17 -12 -16 -12 -17 -12 -18 -12 -17 -11 -18 -11 -18 -9 -18 -8 -17 -9 -18 -9 -18 -8 -18 -9 -18 -7 -20 -8 -18 -6 -18 -6 -18 -6 -19 -7 -19 -7 -20 -6 -20 -5 -20 -6 -19 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4247952,0,110,0,0,4.4783,384,[110 96 6 0 0 0 0 0 0 0 0 0 -24 -10 -24 -10 -25 -11 -25 -13 -24 -13 -21 -13 -22 -13 -21 -13 -21 -15 -21 -14 -21 -15 -21 -16 -20 -16 -19 -17 -18 -16 -20 -17 -17 -15 -17 -15 -17 -15 -17 -15 -17 -16 -17 -16 -16 -15 -16 -14 -18 -15 -17 -13 0 0 -17 -13 -18 -13 -17 -12 -17 -12 -16 -12 -17 -12 -18 -12 -17 -11 -18 -11 -18 -9 -18 -8 -17 -9 -18 -9 -18 -8 -18 -9 -18 -7 -20 -8 -18 -6 -18 -6 -18 -6 -19 -7 -19 -7 -20 -6 -20 -5 -20 -6 -19 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4247952,0,110,0,0,4.48509,384,[110 96 6 0 0 0 0 0 0 0 0 0 -24 -10 -24 -10 -25 -11 -25 -13 -24 -13 -21 -13 -22 -13 -21 -13 -21 -15 -21 -14 -21 -15 -21 -16 -20 -16 -19 -17 -18 -16 -20 -17 -17 -15 -17 -15 -17 -15 -17 -15 -17 -16 -17 -16 -16 -15 -16 -14 -18 -15 -17 -13 0 0 -17 -13 -18 -13 -17 -12 -17 -12 -16 -12 -17 -12 -18 -12 -17 -11 -18 -11 -18 -9 -18 -8 -17 -9 -18 -9 -18 -8 -18 -9 -18 -7 -20 -8 -18 -6 -18 -6 -18 -6 -19 -7 -19 -7 -20 -6 -20 -5 -20 -6 -19 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4250617,0,110,0,0,4.49198,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 23 -5 22 -6 24 -7 23 -8 23 -8 21 -9 22 -9 21 -9 21 -10 21 -11 21 -11 21 -11 20 -12 19 -11 18 -11 21 -11 17 -11 18 -10 17 -10 18 -10 17 -10 18 -11 17 -10 17 -11 18 -9 17 0 0 -9 17 -8 18 -7 17 -7 18 -8 16 -7 18 -7 18 -5 17 -6 18 -5 17 -5 18 -5 17 -4 17 -3 17 -4 18 -2 17 -3 19 -2 17 -2 18 -1 17 -2 18 -1 18 -1 19 0 18 -2 18 0 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4250617,0,110,0,0,4.49795,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 23 -5 22 -6 24 -7 23 -8 23 -8 21 -9 22 -9 21 -9 21 -10 21 -11 21 -11 21 -11 20 -12 19 -11 18 -11 21 -11 17 -11 18 -10 17 -10 18 -10 17 -10 18 -11 17 -10 17 -11 18 -9 17 0 0 -9 17 -8 18 -7 17 -7 18 -8 16 -7 18 -7 18 -5 17 -6 18 -5 17 -5 18 -5 17 -4 17 -3 17 -4 18 -2 17 -3 19 -2 17 -2 18 -1 17 -2 18 -1 18 -1 19 0 18 -2 18 0 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4250617,0,110,0,0,4.50392,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 23 -5 22 -6 24 -7 23 -8 23 -8 21 -9 22 -9 21 -9 21 -10 21 -11 21 -11 21 -11 20 -12 19 -11 18 -11 21 -11 17 -11 18 -10 17 -10 18 -10 17 -10 18 -11 17 -10 17 -11 18 -9 17 0 0 -9 17 -8 18 -7 17 -7 18 -8 16 -7 18 -7 18 -5 17 -6 18 -5 17 -5 18 -5 17 -4 17 -3 17 -4 18 -2 17 -3 19 -2 17 -2 18 -1 17 -2 18 -1 18 -1 19 0 18 -2 18 0 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4250617,0,110,0,0,4.5101,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 23 -5 22 -6 24 -7 23 -8 23 -8 21 -9 22 -9 21 -9 21 -10 21 -11 21 -11 21 -11 20 -12 19 -11 18 -11 21 -11 17 -11 18 -10 17 -10 18 -10 17 -10 18 -11 17 -10 17 -11 18 -9 17 0 0 -9 17 -8 18 -7 17 -7 18 -8 16 -7 18 -7 18 -5 17 -6 18 -5 17 -5 18 -5 17 -4 17 -3 17 -4 18 -2 17 -3 19 -2 17 -2 18 -1 17 -2 18 -1 18 -1 19 0 18 -2 18 0 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4250617,0,110,0,0,4.51612,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 23 -5 22 -6 24 -7 23 -8 23 -8 21 -9 22 -9 21 -9 21 -10 21 -11 21 -11 21 -11 20 -12 19 -11 18 -11 21 -11 17 -11 18 -10 17 -10 18 -10 17 -10 18 -11 17 -10 17 -11 18 -9 17 0 0 -9 17 -8 18 -7 17 -7 18 -8 16 -7 18 -7 18 -5 17 -6 18 -5 17 -5 18 -5 17 -4 17 -3 17 -4 18 -2 17 -3 19 -2 17 -2 18 -1 17 -2 18 -1 18 -1 19 0 18 -2 18 0 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4250617,0,110,0,0,4.52209,384,[110 96 6 0 0 0 0 0 0 0 0 0 -5 23 -5 22 -6 24 -7 23 -8 23 -8 21 -9 22 -9 21 -9 21 -10 21 -11 21 -11 21 -11 20 -12 19 -11 18 -11 21 -11 17 -11 18 -10 17 -10 18 -10 17 -10 18 -11 17 -10 17 -11 18 -9 17 0 0 -9 17 -8 18 -7 17 -7 18 -8 16 -7 18 -7 18 -5 17 -6 18 -5 17 -5 18 -5 17 -4 17 -3 17 -4 18 -2 17 -3 19 -2 17 -2 18 -1 17 -2 18 -1 18 -1 19 0 18 -2 18 0 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4251122,0,110,0,0,4.52807,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 20 -16 19 -17 20 -18 19 -18 19 -18 16 -18 17 -18 16 -19 16 -19 15 -20 15 -21 15 -20 14 -20 13 -19 12 -21 15 -19 12 -19 13 -18 12 -19 12 -19 12 -18 12 -18 11 -18 11 -19 12 -17 13 0 0 -17 12 -17 13 -16 13 -15 14 -15 12 -15 13 -15 13 -14 13 -14 14 -12 14 -13 15 -13 14 -12 15 -12 15 -13 15 -11 16 -12 17 -10 16 -10 16 -9 16 -11 16 -10 16 -10 17 -9 17 -11 17 -9 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4251122,0,110,0,0,4.53443,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 20 -16 19 -17 20 -18 19 -18 19 -18 16 -18 17 -18 16 -19 16 -19 15 -20 15 -21 15 -20 14 -20 13 -19 12 -21 15 -19 12 -19 13 -18 12 -19 12 -19 12 -18 12 -18 11 -18 11 -19 12 -17 13 0 0 -17 12 -17 13 -16 13 -15 14 -15 12 -15 13 -15 13 -14 13 -14 14 -12 14 -13 15 -13 14 -12 15 -12 15 -13 15 -11 16 -12 17 -10 16 -10 16 -9 16 -11 16 -10 16 -10 17 -9 17 -11 17 -9 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4251122,0,110,0,0,4.54085,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 20 -16 19 -17 20 -18 19 -18 19 -18 16 -18 17 -18 16 -19 16 -19 15 -20 15 -21 15 -20 14 -20 13 -19 12 -21 15 -19 12 -19 13 -18 12 -19 12 -19 12 -18 12 -18 11 -18 11 -19 12 -17 13 0 0 -17 12 -17 13 -16 13 -15 14 -15 12 -15 13 -15 13 -14 13 -14 14 -12 14 -13 15 -13 14 -12 15 -12 15 -13 15 -11 16 -12 17 -10 16 -10 16 -9 16 -11 16 -10 16 -10 17 -9 17 -11 17 -9 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4251122,0,110,0,0,4.54727,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 20 -16 19 -17 20 -18 19 -18 19 -18 16 -18 17 -18 16 -19 16 -19 15 -20 15 -21 15 -20 14 -20 13 -19 12 -21 15 -19 12 -19 13 -18 12 -19 12 -19 12 -18 12 -18 11 -18 11 -19 12 -17 13 0 0 -17 12 -17 13 -16 13 -15 14 -15 12 -15 13 -15 13 -14 13 -14 14 -12 14 -13 15 -13 14 -12 15 -12 15 -13 15 -11 16 -12 17 -10 16 -10 16 -9 16 -11 16 -10 16 -10 17 -9 17 -11 17 -9 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4251122,0,110,0,0,4.55363,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 20 -16 19 -17 20 -18 19 -18 19 -18 16 -18 17 -18 16 -19 16 -19 15 -20 15 -21 15 -20 14 -20 13 -19 12 -21 15 -19 12 -19 13 -18 12 -19 12 -19 12 -18 12 -18 11 -18 11 -19 12 -17 13 0 0 -17 12 -17 13 -16 13 -15 14 -15 12 -15 13 -15 13 -14 13 -14 14 -12 14 -13 15 -13 14 -12 15 -12 15 -13 15 -11 16 -12 17 -10 16 -10 16 -9 16 -11 16 -10 16 -10 17 -9 17 -11 17 -9 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-35,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4251122,0,110,0,0,4.56001,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 20 -16 19 -17 20 -18 19 -18 19 -18 16 -18 17 -18 16 -19 16 -19 15 -20 15 -21 15 -20 14 -20 13 -19 12 -21 15 -19 12 -19 13 -18 12 -19 12 -19 12 -18 12 -18 11 -18 11 -19 12 -17 13 0 0 -17 12 -17 13 -16 13 -15 14 -15 12 -15 13 -15 13 -14 13 -14 14 -12 14 -13 15 -13 14 -12 15 -12 15 -13 15 -11 16 -12 17 -10 16 -10 16 -9 16 -11 16 -10 16 -10 17 -9 17 -11 17 -9 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,4,6,1,4251520,0,110,0,0,4.56643,384,[110 96 6 0 0 0 0 0 0 0 0 0 -1 26 -1 24 -1 25 -3 26 -3 26 -4 23 -5 24 -5 23 -6 23 -6 23 -8 24 -7 24 -8 23 -9 23 -9 21 -8 23 -8 21 -8 21 -7 20 -8 20 -8 19 -8 20 -8 19 -7 19 -8 21 -6 20 0 0 -6 20 -5 20 -5 20 -4 20 -5 18 -4 19 -4 20 -3 18 -3 20 -2 19 -2 19 -2 18 -1 19 -1 18 -1 19 0 19 0 20 1 18 1 19 2 18 1 19 1 19 2 20 3 19 1 19 2 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,4,6,1,4251520,0,110,0,0,4.57214,384,[110 96 6 0 0 0 0 0 0 0 0 0 -1 26 -1 24 -1 25 -3 26 -3 26 -4 23 -5 24 -5 23 -6 23 -6 23 -8 24 -7 24 -8 23 -9 23 -9 21 -8 23 -8 21 -8 21 -7 20 -8 20 -8 19 -8 20 -8 19 -7 19 -8 21 -6 20 0 0 -6 20 -5 20 -5 20 -4 20 -5 18 -4 19 -4 20 -3 18 -3 20 -2 19 -2 19 -2 18 -1 19 -1 18 -1 19 0 19 0 20 1 18 1 19 2 18 1 19 1 19 2 20 3 19 1 19 2 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,4,6,1,4251520,0,110,0,0,4.57783,384,[110 96 6 0 0 0 0 0 0 0 0 0 -1 26 -1 24 -1 25 -3 26 -3 26 -4 23 -5 24 -5 23 -6 23 -6 23 -8 24 -7 24 -8 23 -9 23 -9 21 -8 23 -8 21 -8 21 -7 20 -8 20 -8 19 -8 20 -8 19 -7 19 -8 21 -6 20 0 0 -6 20 -5 20 -5 20 -4 20 -5 18 -4 19 -4 20 -3 18 -3 20 -2 19 -2 19 -2 18 -1 19 -1 18 -1 19 0 19 0 20 1 18 1 19 2 18 1 19 1 19 2 20 3 19 1 19 2 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,4,6,1,4251520,0,110,0,0,4.58352,384,[110 96 6 0 0 0 0 0 0 0 0 0 -1 26 -1 24 -1 25 -3 26 -3 26 -4 23 -5 24 -5 23 -6 23 -6 23 -8 24 -7 24 -8 23 -9 23 -9 21 -8 23 -8 21 -8 21 -7 20 -8 20 -8 19 -8 20 -8 19 -7 19 -8 21 -6 20 0 0 -6 20 -5 20 -5 20 -4 20 -5 18 -4 19 -4 20 -3 18 -3 20 -2 19 -2 19 -2 18 -1 19 -1 18 -1 19 0 19 0 20 1 18 1 19 2 18 1 19 1 19 2 20 3 19 1 19 2 18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,1,6,1,4295646,0,110,0,0,4.58933,384,[110 96 6 0 0 0 0 0 0 0 0 0 -24 12 -23 12 -25 12 -26 10 -26 10 -24 9 -24 8 -24 7 -25 7 -25 6 -26 6 -26 6 -25 5 -26 5 -24 3 -26 6 -23 4 -23 4 -23 4 -22 4 -22 3 -23 5 -22 3 -22 4 -23 4 -21 6 0 0 -21 6 -21 7 -21 7 -20 8 -20 6 -20 7 -21 7 -19 7 -20 9 -17 9 -18 9 -18 9 -18 10 -17 10 -17 10 -16 11 -18 12 -15 12 -16 12 -14 12 -16 12 -16 12 -17 13 -15 14 -17 13 -15 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,2,6,1,4296591,0,110,0,0,4.5954,384,[110 96 6 0 0 0 0 0 0 0 0 0 22 11 21 11 22 11 22 14 21 13 19 14 19 13 18 14 18 15 18 15 18 16 18 16 17 16 17 17 15 16 17 17 15 16 14 15 14 15 14 15 14 16 15 16 13 15 14 14 15 16 14 13 0 0 15 14 15 13 15 13 15 12 14 13 15 12 15 13 15 11 16 11 15 9 16 10 15 10 16 10 17 9 16 10 17 8 18 9 16 7 17 7 17 6 17 8 18 8 19 7 18 6 18 8 17 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,2,6,1,4296591,0,110,0,0,4.60111,384,[110 96 6 0 0 0 0 0 0 0 0 0 22 11 21 11 22 11 22 14 21 13 19 14 19 13 18 14 18 15 18 15 18 16 18 16 17 16 17 17 15 16 17 17 15 16 14 15 14 15 14 15 14 16 15 16 13 15 14 14 15 16 14 13 0 0 15 14 15 13 15 13 15 12 14 13 15 12 15 13 15 11 16 11 15 9 16 10 15 10 16 10 17 9 16 10 17 8 18 9 16 7 17 7 17 6 17 8 18 8 19 7 18 6 18 8 17 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4636065,0,110,0,0,4.81142,384,[110 96 6 0 0 0 0 0 0 0 0 0 17 -21 16 -19 17 -22 18 -20 19 -20 18 -17 19 -18 18 -17 19 -17 20 -16 21 -16 22 -15 21 -14 21 -14 19 -13 21 -16 18 -13 19 -14 17 -13 18 -13 18 -13 18 -14 19 -12 17 -12 19 -13 17 -14 0 0 16 -14 16 -15 15 -15 14 -16 14 -13 14 -16 15 -16 12 -15 13 -17 12 -16 12 -17 13 -15 12 -17 10 -17 11 -18 9 -18 10 -20 7 -17 8 -19 7 -18 8 -19 8 -19 9 -20 7 -19 9 -19 7 -19 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4636065,0,110,0,0,4.81824,384,[110 96 6 0 0 0 0 0 0 0 0 0 17 -21 16 -19 17 -22 18 -20 19 -20 18 -17 19 -18 18 -17 19 -17 20 -16 21 -16 22 -15 21 -14 21 -14 19 -13 21 -16 18 -13 19 -14 17 -13 18 -13 18 -13 18 -14 19 -12 17 -12 19 -13 17 -14 0 0 16 -14 16 -15 15 -15 14 -16 14 -13 14 -16 15 -16 12 -15 13 -17 12 -16 12 -17 13 -15 12 -17 10 -17 11 -18 9 -18 10 -20 7 -17 8 -19 7 -18 8 -19 8 -19 9 -20 7 -19 9 -19 7 -19 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4636065,0,110,0,0,4.82458,384,[110 96 6 0 0 0 0 0 0 0 0 0 17 -21 16 -19 17 -22 18 -20 19 -20 18 -17 19 -18 18 -17 19 -17 20 -16 21 -16 22 -15 21 -14 21 -14 19 -13 21 -16 18 -13 19 -14 17 -13 18 -13 18 -13 18 -14 19 -12 17 -12 19 -13 17 -14 0 0 16 -14 16 -15 15 -15 14 -16 14 -13 14 -16 15 -16 12 -15 13 -17 12 -16 12 -17 13 -15 12 -17 10 -17 11 -18 9 -18 10 -20 7 -17 8 -19 7 -18 8 -19 8 -19 9 -20 7 -19 9 -19 7 -19 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4636065,0,110,0,0,4.83108,384,[110 96 6 0 0 0 0 0 0 0 0 0 17 -21 16 -19 17 -22 18 -20 19 -20 18 -17 19 -18 18 -17 19 -17 20 -16 21 -16 22 -15 21 -14 21 -14 19 -13 21 -16 18 -13 19 -14 17 -13 18 -13 18 -13 18 -14 19 -12 17 -12 19 -13 17 -14 0 0 16 -14 16 -15 15 -15 14 -16 14 -13 14 -16 15 -16 12 -15 13 -17 12 -16 12 -17 13 -15 12 -17 10 -17 11 -18 9 -18 10 -20 7 -17 8 -19 7 -18 8 -19 8 -19 9 -20 7 -19 9 -19 7 -19 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4636065,0,110,0,0,4.83737,384,[110 96 6 0 0 0 0 0 0 0 0 0 17 -21 16 -19 17 -22 18 -20 19 -20 18 -17 19 -18 18 -17 19 -17 20 -16 21 -16 22 -15 21 -14 21 -14 19 -13 21 -16 18 -13 19 -14 17 -13 18 -13 18 -13 18 -14 19 -12 17 -12 19 -13 17 -14 0 0 16 -14 16 -15 15 -15 14 -16 14 -13 14 -16 15 -16 12 -15 13 -17 12 -16 12 -17 13 -15 12 -17 10 -17 11 -18 9 -18 10 -20 7 -17 8 -19 7 -18 8 -19 8 -19 9 -20 7 -19 9 -19 7 -19 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4636065,0,110,0,0,4.84366,384,[110 96 6 0 0 0 0 0 0 0 0 0 17 -21 16 -19 17 -22 18 -20 19 -20 18 -17 19 -18 18 -17 19 -17 20 -16 21 -16 22 -15 21 -14 21 -14 19 -13 21 -16 18 -13 19 -14 17 -13 18 -13 18 -13 18 -14 19 -12 17 -12 19 -13 17 -14 0 0 16 -14 16 -15 15 -15 14 -16 14 -13 14 -16 15 -16 12 -15 13 -17 12 -16 12 -17 13 -15 12 -17 10 -17 11 -18 9 -18 10 -20 7 -17 8 -19 7 -18 8 -19 8 -19 9 -20 7 -19 9 -19 7 -19 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,1,6,1,4648871,0,110,0,0,4.85022,384,[110 96 6 0 0 0 0 0 0 0 0 0 15 -13 14 -12 15 -13 16 -12 16 -12 15 -10 16 -10 16 -9 17 -9 16 -9 17 -9 17 -9 17 -8 17 -8 16 -6 17 -8 16 -7 15 -7 15 -6 15 -7 15 -6 16 -7 15 -6 14 -6 15 -7 14 -8 0 0 14 -7 13 -8 13 -8 13 -9 13 -7 13 -8 13 -8 12 -9 13 -9 11 -9 11 -10 11 -9 11 -9 11 -10 11 -10 10 -11 11 -11 9 -11 10 -11 9 -11 10 -11 10 -12 10 -12 9 -12 10 -12 9 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4649165,0,110,0,0,4.85625,384,[110 96 6 0 0 0 0 0 0 0 0 0 -26 -6 -25 -6 -27 -7 -27 -9 -26 -9 -23 -9 -24 -10 -23 -11 -23 -11 -23 -12 -24 -12 -23 -13 -23 -13 -23 -13 -21 -13 -23 -13 -20 -12 -20 -12 -20 -11 -20 -12 -19 -12 -20 -12 -18 -12 -19 -11 -21 -12 -20 -10 0 0 -20 -10 -20 -9 -20 -8 -20 -8 -19 -9 -20 -8 -20 -8 -19 -7 -20 -6 -19 -5 -20 -5 -19 -6 -20 -5 -20 -4 -20 -4 -20 -2 -22 -3 -19 -2 -20 -2 -20 -1 -20 -2 -21 -2 -21 -1 -21 1 -21 -1 -20 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4649165,0,110,0,0,4.86288,384,[110 96 6 0 0 0 0 0 0 0 0 0 -26 -6 -25 -6 -27 -7 -27 -9 -26 -9 -23 -9 -24 -10 -23 -11 -23 -11 -23 -12 -24 -12 -23 -13 -23 -13 -23 -13 -21 -13 -23 -13 -20 -12 -20 -12 -20 -11 -20 -12 -19 -12 -20 -12 -18 -12 -19 -11 -21 -12 -20 -10 0 0 -20 -10 -20 -9 -20 -8 -20 -8 -19 -9 -20 -8 -20 -8 -19 -7 -20 -6 -19 -5 -20 -5 -19 -6 -20 -5 -20 -4 -20 -4 -20 -2 -22 -3 -19 -2 -20 -2 -20 -1 -20 -2 -21 -2 -21 -1 -21 1 -21 -1 -20 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,94:B9:7E:DA:A2:81,-34,11,1,4,1,1,1,1,0,0,0,-91,6,6,1,4649165,0,110,0,0,4.86949,384,[110 96 6 0 0 0 0 0 0 0 0 0 -26 -6 -25 -6 -27 -7 -27 -9 -26 -9 -23 -9 -24 -10 -23 -11 -23 -11 -23 -12 -24 -12 -23 -13 -23 -13 -23 -13 -21 -13 -23 -13 -20 -12 -20 -12 -20 -11 -20 -12 -19 -12 -20 -12 -18 -12 -19 -11 -21 -12 -20 -10 0 0 -20 -10 -20 -9 -20 -8 -20 -8 -19 -9 -20 -8 -20 -8 -19 -7 -20 -6 -19 -5 -20 -5 -19 -6 -20 -5 -20 -4 -20 -4 -20 -2 -22 -3 -19 -2 -20 -2 -20 -1 -20 -2 -21 -2 -21 -1 -21 1 -21 -1 -20 0 0 0 0 0 0 0 0 0 0 0 ]
